3145705585_1_101	3145705585_1_101
3590739666_199_422	3590739666_199_422
1298378745_62_261	1298378745_62_261
2791650740_1_286	2791650740_1_286
6177429185_1_177	6177429185_1_177
1631104250_1_134	1631104250_1_134
4568906367_1_196	4568906367_1_196
849828696_266_542	849828696_266_542
1209582526_1_548	1209582526_1_548
1472732443_1_127	1472732443_1_127
2732533602_1_119	2732533602_1_119
4556221129_1_131	4556221129_1_131
6178423857_100_276	6178423857_100_276
1084519450_420_1412	1084519450_420_1412
4602757863_292_451	4602757863_292_451
428199113_897_1171	428199113_897_1171
2743945522_1_118	2743945522_1_118
1133584996_1_178	1133584996_1_178
2280434495	2280434495
3406844948_1_113	3406844948_1_113
3303119644_1_124	3303119644_1_124
1427457645_1_115	1427457645_1_115
1396490851_225_370	1396490851_225_370
14596672_1_120	14596672_1_120
806576950_1_387	806576950_1_387
1213542067_1_138	1213542067_1_138
502097685_1_144	502097685_1_144
863668302_1_149	863668302_1_149
3381002451_187_1149	3381002451_187_1149
1113247551_1_213	1113247551_1_213
1258978465_110_213	1258978465_110_213
1765758315_173_292	1765758315_173_292
6174449055_1_116	6174449055_1_116
2735294152_1_135	2735294152_1_135
1047039588_1_239	1047039588_1_239
335243259_1_443	335243259_1_443
